	er-cv	name	ssn	weight	relationship	alt	trombocyty	hematokrit	indicator	ast	alp	leukocyty	erytrocyty	etytr	hemoglobin	hbver	smoker
8436	40.82482	David Clayton	166-41-0005	24.18727	divoced	1.31705	5.92089	5.84322	1.00000	34.24443	76.14603	4.00456	5.45602	7.84386	5.36337	5.49209	yes
8437	66.25518	Austin Nolan	831-41-3120	22.67457	widowed	1.07789	5.20056	4.86463	0.00000	32.96512	20.08676	3.24082	3.50791	7.64848	8.77368	6.04724	yes
8438	41.34745	Amy Morgan	081-40-2767	44.61692	single	2.51133	5.53428	7.91584	1.00000	44.68221	85.22776	4.36128	6.31387	7.71075	6.25693	7.06979	yes
8439	38.99168	Daniel Miller	635-04-2090	42.73186	widowed	7.08343	5.30705	5.93864	1.00000	42.63586	52.81980	5.55581	8.58186	7.97240	7.93244	5.45753	no
8440	33.91314	Bryan Cabrera	630-05-8315	78.34999	nop	2.25527	5.70792	4.39319	1.00000	54.64242	8.60478	6.02411	6.19335	6.63885	3.58674	5.71207	yes
8441	55.20604	Jonathan Williams	433-66-9931	84.25790	divoced	2.05934	5.31803	5.12681	0.00000	50.41101	75.47067	6.30386	6.49765	6.64065	5.45045	7.00415	no
8442	28.32796	Jennifer Green	257-77-3000	62.27164	divoced	1.30886	6.58463	6.96972	1.00000	52.12929	70.03471	7.10678	5.21597	8.07591	5.05326	3.77690	no
8443	57.60308	Adam Brown	121-66-4499	50.54635	divoced	1.94790	4.59437	6.08574	1.00000	47.41045	22.13511	6.89565	5.14603	8.01056	3.85795	6.87542	no
8444	45.55999	Marcus Yates	693-53-1263	74.93815	separated	1.53474	7.40407	7.87779	1.00000	23.58937	12.20733	8.05666	3.06343	9.67929	2.80876	6.08876	yes
8445	59.05037	Chris Mcclain	084-97-7946	35.20156	single	2.65527	4.95747	5.83705	0.00000	58.06939	12.43994	3.90952	4.83472	8.71924	9.07932	5.62802	Y
8446	65.25416	Amanda White	404-99-6294	115.42295	married	1.58887	5.93043	4.01363	0.00000	64.29779	86.11642	5.88642	5.92921	6.25023	6.39428	6.95368	no
8447	50.35830	Devin Garcia	131-66-9931	139.06669	divoced	9.36227	7.59013	6.24065	1.00000	58.80906	13.95596	4.87561	9.01396	8.19027	9.02335	4.94735	no
8448	40.74830	Erin Adams	687-27-5445	96.85309	divoced	5.38327	6.40620	6.35684	0.00000	31.59389	80.18514	7.52968	8.15861	5.70980	5.43852	7.33062	no
8449	48.71468	Sharon Myers	543-58-4373	73.83186	single	8.77858	6.70353	5.60196	1.00000	57.44523	9.26286	3.42405	8.90792	8.73396	9.53692	8.21727	yes
8450	41.59289	Morgan Wilson	151-73-2653	71.13420	married	2.63585	6.02746	4.42176	0.00000	52.25760	86.14341	6.22900	6.34906	7.26888	6.03919	6.71813	Y
8451	49.50372	Lucas Walker	383-58-7593	62.95935	divoced	1.87310	7.78239	4.95768	1.00000	45.99859	49.47223	8.63244	3.59412	7.57823	4.83377	6.64898	Y
8452	85.14052	Elizabeth Harris	547-77-3902	81.13566	married	2.39386	5.45588	7.14843	1.00000	36.04726	53.68934	6.96085	5.63904	7.19920	4.84361	6.38107	no
8453	36.83678	Wayne Hunt	502-59-6822	85.33169	single	1.95010	5.10853	5.44356	0.00000	55.54733	67.89907	4.64131	5.15888	8.17829	4.91412	5.73670	no
8454	62.24669	Jeremy Calhoun	719-34-2427	76.99946	widowed	1.82734	6.29677	7.13478	1.00000	70.37372	81.73367	7.42911	4.73272	8.03215	5.60484	4.97939	yes
8455	57.18427	Kim Mcintyre	897-05-9759	83.45528	divoced	2.88321	6.50427	7.39777	1.00000	28.25564	49.45104	5.47716	7.90292	7.31372	7.93089	5.79882	no
8456	53.39256	Suzanne Jordan	813-70-9309	84.08690	single	2.36922	7.33381	4.20061	1.00000	51.84659	79.34952	5.46726	6.43290	7.55215	5.51363	6.99792	yes
8457	49.62888	Jennifer Hall	050-01-6281	75.65121	widowed	1.87419	7.72304	6.44286	0.00000	55.39857	66.60630	4.14952	4.02073	6.56670	7.52889	6.00741	yes
8458	33.53245	Alison Goodman	260-16-5789	132.08709	single	1.43792	4.53196	6.34156	0.00000	20.54139	16.98272	4.08075	4.09041	9.17074	9.25634	6.53291	Y
8459	38.27660	Matthew Scott	483-71-8987	42.98065	married	2.06739	5.81316	4.94600	1.00000	55.47881	72.21002	8.92611	3.78677	7.64047	5.09255	7.54725	no
8460	43.64455	Tyler Mann	462-65-3459	44.67160	single	1.53285	6.61416	6.52604	1.00000	39.42284	27.11368	8.95410	3.05691	8.44492	4.16166	5.74396	yes
8461	51.96220	Joseph Silva	627-46-2475	60.24330	divoced	1.17699	8.37331	5.69510	0.00000	29.38938	19.57187	3.88633	4.39214	8.37666	3.77842	6.28298	N
8462	34.66496	Angela Rivera	628-06-9193	16.05818	divoced	2.39182	7.11209	6.31400	0.00000	41.38828	89.72052	7.33038	7.01377	8.34152	6.69524	8.10231	no
8463	62.05173	Vanessa Harris	025-99-4563	11.52377	divoced	1.80423	3.44430	5.66379	0.00000	39.45643	64.14744	4.25975	4.26215	6.78543	7.65418	6.17856	yes
8464	55.04466	Kevin Hopkins	286-35-8887	47.43561	married	2.13706	6.22068	7.00199	1.00000	27.30714	59.00703	8.79798	3.87082	7.71387	4.95663	6.21796	yes
8465	42.61537	Donna Hanna	008-58-9097	53.81731	separated	2.44735	6.12464	7.54755	1.00000	71.76678	64.47189	3.91944	4.94492	7.53060	5.03176	6.42151	no
8466	50.92476	Sara Frye	390-75-1447	55.66475	divoced	1.55809	7.98401	7.26712	1.00000	66.50464	73.71627	8.25246	4.48724	7.15069	5.75352	7.99581	no
8467	71.15657	Seth Stone	585-12-1107	75.49494	divoced	2.14708	6.58006	4.70658	1.00000	33.78296	14.60157	7.88941	3.79576	8.51670	3.40370	8.52967	no
8468	38.31590	Tiffany Sanders	897-31-1652	111.16834	widowed	1.82081	6.78808	6.78077	0.00000	47.83869	31.96133	2.77487	2.51621	6.72358	8.28245	7.68240	Y
8469	45.59832	Kenneth Bates	595-75-9060	128.93033	single	2.27707	6.66873	6.19806	1.00000	43.24528	50.23214	8.35038	3.36932	8.88572	4.75516	6.02625	no
8470	74.28962	Frank Ellis	464-76-3204	63.27049	divoced	1.52917	7.43992	6.49060	0.00000	44.92666	73.20114	4.17353	3.39453	7.83660	5.37027	7.03340	no
8471	43.54670	Daniel Snyder	068-33-4997	74.76394	separated	1.88626	6.26460	6.15588	1.00000	60.50227	58.75714	4.57775	5.71751	8.01768	4.88100	7.56537	no
8472	46.37641	Holly Garcia	547-54-9230	64.35828	married	5.03022	6.80152	6.39550	1.00000	51.77366	14.76130	4.80777	8.14522	7.16533	9.04075	5.96334	yes
8473	41.49302	Cynthia Mcdonald	133-55-4537	22.29778	single	1.13931	5.88453	4.70507	1.00000	38.83016	61.34349	6.42212	5.55117	7.41097	4.89822	6.13391	no
8474	39.28114	Stuart Campbell	697-63-7011	-38.38205	widowed	2.35180	6.75412	6.13254	0.00000	62.14794	88.15844	6.38154	6.10402	7.61930	6.67705	7.44908	no
8475	65.85587	Melody Patterson	714-98-6540	58.49822	nop	1.56678	5.36611	6.25498	1.00000	44.01668	87.76541	8.64397	3.98701	7.90153	5.74038	6.46298	no
8476	62.95895	Mark Hensley	885-76-6017	57.96727	separated	1.95826	7.49107	6.08156	0.00000	68.56608	15.60996	4.72787	5.53994	7.71388	3.90567	6.37826	no
8477	49.79053	Theresa Austin	840-87-5927	100.54444	widowed	3.71917	6.94962	3.61730	1.00000	27.80525	27.44315	3.20163	7.75060	8.43330	8.47923	4.19500	no
8478	48.17172	Jody Gomez	301-15-8863	78.18637	married	2.63765	8.64270	6.16537	1.00000	33.25627	60.26723	3.89111	7.11746	7.86198	7.70697	5.53791	no
8479	50.37040	Brittney Soto	689-34-2203	16.91445	single	2.66585	6.13766	6.69013	0.00000	45.67360	83.88046	6.70952	6.33250	5.83604	6.23591	4.64111	no
8480	39.56825	Dawn Woods	143-59-9505	77.37331	married	1.39968	4.76691	7.85784	0.00000	54.24760	85.61643	5.90246	5.57197	6.75137	5.91403	5.37100	Y
8481	55.27958	Mary Lee	687-07-2491	86.57985	nop	3.67001	7.73543	6.71057	1.00000	40.61256	51.92957	5.46252	7.06201	6.47301	7.75747	5.62107	N
8482	50.80152	James Mooney	423-18-4127	58.44908	married	2.41896	6.10225	4.64935	0.00000	25.45863	60.30853	1.28821	0.68518	4.43282	7.55260	7.54382	no
8483	33.75133	Sean Livingston	775-74-4160	100.13579	separated	1.71915	5.54251	6.23291	0.00000	54.05024	80.31692	4.65017	4.89089	5.79058	6.95697	5.93464	yes
8484	44.92479	Christopher Wilson	821-34-6696	49.73980	married	1.51523	6.29619	5.62677	0.00000	41.10535	87.07587	4.71242	2.74399	7.21029	6.31336	5.65441	yes
8485	62.18920	Andrew Wade	008-59-0224	119.79346	widowed	2.72516	6.14169	5.23724	0.00000	37.19938	58.02273	3.96338	4.22622	6.25217	7.73500	1.92617	yes
8486	37.41463	Joseph Cobb	161-46-2483	67.32199	divoced	1.60562	8.68572	5.43186	1.00000	36.37482	59.13678	8.41411	3.47994	8.35608	4.88337	5.58697	no
8487	62.08490	Michelle Odonnell	408-13-8993	78.99870	divoced	2.10172	7.39369	7.07299	0.00000	50.76558	22.05370	4.20459	4.35262	8.68409	8.82191	6.72773	N
8488	63.87031	Monica Palmer	696-19-9208	56.54943	married	2.48111	7.89609	6.53906	1.00000	79.08874	85.53955	8.33586	5.20566	6.39681	6.58664	6.33080	yes
8489	62.47917	Catherine Edwards	238-96-3453	39.30221	nop	1.49151	6.67205	6.54574	1.00000	73.43560	21.40897	7.65626	3.95002	8.03886	3.83209	5.11403	N
8490	54.59266	Maria Nolan	460-62-0793	81.15013	married	1.71627	6.70431	7.19972	1.00000	46.22203	89.25646	7.65546	5.33904	7.10448	6.41823	5.58595	yes
8491	45.67525	Kenneth Ellison	735-85-2239	23.34649	widowed	2.31248	6.89879	5.85715	0.00000	48.23737	69.78873	4.21811	4.09974	6.48780	7.38046	6.51620	no
8492	40.12613	Allison Tate	449-33-7381	-5.09230	widowed	1.09513	5.19431	5.90266	0.00000	49.43609	81.27546	5.62387	3.98456	6.74520	7.04846	4.57531	Y
8493	19.26490	Amy Jensen	894-84-3776	111.70536	married	3.53528	4.79546	4.92034	0.00000	49.75601	70.82646	7.76986	7.79637	6.70969	5.46060	7.14512	no
8494	39.50958	Victor Li	538-52-4148	47.73425	divoced	2.21652	6.22917	6.72874	1.00000	46.00699	82.55322	6.79192	6.18761	7.08887	5.72470	8.08632	no
8495	36.01552	Travis Mckee	129-14-8025	53.50572	divoced	1.59087	5.79375	4.87739	0.00000	51.27629	65.79749	5.20761	4.56045	6.83283	5.37026	7.50790	no
8496	64.75970	Jennifer Daniel	734-03-0820	50.20929	divoced	2.45520	6.30889	6.27232	0.00000	32.40191	46.94412	5.30222	5.79055	7.52553	4.66570	6.71911	no
8497	52.01472	Keith Mahoney	383-48-3410	97.18026	married	2.26188	5.89090	6.95829	1.00000	52.18905	75.11048	4.93771	6.35952	6.88397	6.74625	5.68761	N
8498	34.45699	Joseph Morgan	676-94-1170	80.88963	divoced	8.77463	5.42404	6.25011	1.00000	71.55370	10.54811	4.94404	8.94205	7.41201	9.74077	5.66325	no
8499	57.17803	Erika Serrano	362-55-0428	-14.56356	single	1.38946	5.90908	4.18252	0.00000	36.70059	86.74368	5.93228	5.35128	6.49433	6.11252	7.98838	Y
8500	57.58315	Jorge Flores	193-26-5342	56.80678	single	2.25847	7.76842	6.05475	1.00000	46.54980	9.44544	5.91120	5.45687	8.22550	3.07891	6.96283	Y
8501	69.67025	Tiffany Jennings	287-99-3060	111.16151	divoced	2.91442	7.31534	4.97175	1.00000	46.40633	62.80026	5.41098	7.12791	7.02694	5.16151	7.66479	no
8502	58.20304	Troy Jensen	888-01-9707	47.40374	nop	1.49612	6.87081	6.37102	1.00000	45.56219	73.98250	5.29286	5.57783	6.84485	5.34592	7.16975	no
8503	59.22909	Daniel Barker	184-20-2770	37.26413	divoced	2.26773	4.25658	5.75559	1.00000	49.42538	64.35417	6.05564	5.66607	6.49084	5.08332	6.03298	Y
8504	59.70212	Melissa Kelly	370-51-8949	69.92416	married	2.51274	6.86112	5.32131	0.00000	55.91302	81.66127	4.66800	4.76943	6.25130	6.93246	7.78067	N
8505	59.57128	Dawn Atkinson	746-35-5344	3.15737	nop	3.62225	5.83326	6.53060	0.00000	64.83108	25.35286	5.90596	7.41671	7.26967	4.19132	4.63761	no
8506	53.87907	Christopher Lopez	883-19-8217	75.44185	divoced	2.03300	7.26508	5.15054	1.00000	24.34393	76.19302	8.43537	4.55229	6.74261	6.82788	5.98899	no
8507	50.37354	Alexander Dixon	161-58-2796	73.05621	widowed	1.60453	7.41876	6.97734	0.00000	27.57118	92.10789	5.02803	4.42090	5.43774	6.04986	8.24830	Y
8508	7.54562	Jeremy Zavala	594-92-2305	92.16778	divoced	7.00287	5.62820	5.71149	1.00000	59.00612	57.24757	6.36606	8.70998	7.80810	7.51602	6.67769	no
8509	58.51487	David Lindsey	414-41-0180	90.35294	divoced	3.60113	4.92292	6.39647	1.00000	41.20629	53.05888	3.50084	7.57418	8.68820	7.70457	7.70416	Y
8510	72.03679	David Carney	303-59-6602	84.44668	single	2.04664	6.99889	6.98452	1.00000	35.06161	75.24475	5.28882	6.43888	6.58711	6.86174	6.69673	no
8511	41.66401	Courtney Spears	516-46-0117	45.17609	married	1.72054	7.27539	6.19987	1.00000	46.25895	92.40336	4.72112	6.45417	7.41565	6.42234	5.84478	no
8512	33.44555	Jill Morales	268-27-7229	64.38018	widowed	4.23345	4.46059	6.83516	1.00000	34.24882	25.92369	4.06048	7.64629	7.55699	8.51428	6.72792	yes
8513	36.09448	Brent Ryan	560-39-3948	164.00405	nop	2.07846	7.08316	5.43040	1.00000	29.40132	32.01105	5.94581	6.03141	8.14890	4.06600	6.78922	no
8514	52.22602	Frank Howell	510-37-7044	64.73129	married	2.54719	7.12660	4.27711	1.00000	32.99296	29.31570	8.01139	4.57334	7.35744	4.29007	5.79229	no
8515	43.56103	Joshua Smith	747-54-6903	58.67403	widowed	11.01198	7.35742	6.16899	1.00000	38.79325	15.37379	5.04686	9.27434	7.59447	9.84231	6.76285	no
8516	46.53195	Raymond Rodriguez	745-97-2667	47.79010	married	2.32599	8.09539	5.95598	0.00000	48.02751	63.63094	7.50263	7.14256	10.09499	7.51864	7.10107	no
8517	21.73114	James King	438-84-7213	52.60290	married	2.93128	5.71896	7.09091	1.00000	35.96071	78.63024	8.08849	4.58756	7.64113	5.84983	6.58756	no
8518	47.87934	Jerry Walker	661-80-7329	-15.16279	single	1.72700	5.84277	7.19879	0.00000	45.68997	31.43658	4.68972	5.81188	8.09748	4.15055	5.02561	yes
8519	40.85289	David Collier	601-03-3480	97.31499	single	2.46409	6.04240	4.97313	1.00000	33.87222	42.37687	8.13209	4.20154	7.63907	4.41977	5.30738	no
8520	85.61745	Luke Turner	552-86-5677	44.72772	divoced	14.33097	5.84544	6.26567	0.00000	48.80092	37.86307	4.69349	9.55999	7.40491	10.76519	5.21444	Y
8521	57.89152	Edward Wolf	092-37-0440	57.57280	married	2.56650	5.55014	5.06893	1.00000	47.30374	69.58910	6.07282	6.53558	5.80969	7.13613	6.67447	yes
8522	35.97617	Tina Ramirez	414-28-0147	87.11115	divoced	1.12656	5.89062	6.13877	0.00000	39.81253	80.27513	4.00433	3.03193	7.98163	5.61862	3.95386	Y
8523	39.07138	Joseph Robbins	845-95-0400	80.02099	single	1.44531	6.35370	7.54264	0.00000	33.13094	82.88264	6.21954	6.20176	6.36291	5.87720	5.53298	Y
8524	66.64884	Melissa Sanchez	257-91-9048	81.58702	single	2.09207	7.52556	3.66883	0.00000	24.60624	84.95624	5.34649	5.27579	6.41926	6.52702	4.81918	Y
8525	70.02686	Roy Williams	306-83-2571	75.62638	nop	2.78226	5.90737	6.49303	1.00000	39.01148	81.53181	7.03491	6.37661	6.35430	5.98518	7.08486	Y
8526	55.09495	Jennifer Wheeler	444-13-3482	96.68127	divoced	1.81081	8.27350	5.36282	1.00000	31.03627	85.72266	2.96943	6.50441	8.46697	7.01192	4.58367	no
8527	54.65197	Stephanie Collins	776-55-2843	69.65404	divoced	3.87179	5.06654	6.28239	1.00000	56.86491	82.05213	5.15421	6.47757	6.61799	7.06240	5.96066	no
8528	49.74772	Christina Joseph MD	113-70-2671	70.28337	single	3.11851	7.25289	7.45741	0.00000	54.36544	51.80132	6.06081	6.52620	8.79612	7.89178	4.25990	no
8529	38.70101	Katie Lloyd	067-49-2185	92.34880	single	1.91716	4.19442	5.12444	1.00000	47.26873	58.43512	6.77192	5.90131	7.77874	5.01579	6.16110	no
8530	41.12349	Elizabeth Roth	811-85-5510	81.62624	divoced	3.50820	4.62273	8.27922	1.00000	32.60068	20.01048	3.93275	7.46156	7.41879	8.66190	5.57027	no
8531	46.66475	Rhonda Walker	001-95-7701	65.49068	divoced	2.88040	6.40897	5.38845	1.00000	42.06485	90.97157	5.44132	6.68582	7.11235	6.47971	4.35804	no
8532	37.19731	Robin Friedman	053-78-2768	76.37058	divoced	1.71097	6.86472	7.87729	1.00000	47.85982	85.14926	9.29864	3.44446	7.34847	6.25732	6.26458	no
8533	21.25323	John Martinez	125-33-3440	43.09111	separated	2.60741	6.75394	7.38978	0.00000	50.44083	28.14840	5.72295	6.59792	7.55089	3.98810	7.50682	N
8534	42.56239	Wendy Riddle	266-92-2276	71.01545	nop	2.27218	6.94919	6.60692	0.00000	42.07179	72.07955	4.94699	4.62243	7.74087	5.37849	6.21745	no
8535	68.42806	Jonathan Vasquez	656-03-7800	65.15264	single	2.31319	5.20402	6.97312	1.00000	61.25127	59.85278	7.85477	4.61463	7.30922	4.78730	6.31206	no
8536	37.69427	Mr. Billy Padilla DDS	475-13-4999	126.33203	married	0.66301	5.64963	7.49527	0.00000	43.92172	76.07504	4.24945	4.94761	5.51443	7.17647	7.40485	no
8537	55.29154	Jeremy King	522-25-0450	36.87178	nop	2.34034	6.87408	6.60476	0.00000	60.60722	78.40696	4.82869	5.00553	6.30475	6.95725	6.56064	Y
8538	75.11759	Kathryn Miles	869-67-5484	63.16543	divoced	2.16979	5.27806	7.89923	0.00000	52.20166	75.44698	5.97116	5.83422	7.55451	6.94973	5.20730	no
8539	36.52276	Kelly Hendrix	634-74-1126	0.15881	separated	1.64486	5.76466	5.71895	1.00000	39.73485	77.80750	3.97567	5.36179	7.52833	5.52760	6.99331	N
8540	44.84928	Daniel Bennett	478-84-9091	91.78144	married	3.02904	8.25336	6.25124	1.00000	44.78815	41.70729	4.59896	7.53199	7.34980	8.17564	8.05560	no
8541	54.46397	Cody Bass	019-84-4111	51.17077	separated	13.07461	6.84007	6.55316	1.00000	35.75591		3.27295	9.44468	9.17583	9.92426	6.47648	N
8542	40.13634	David Gallegos	014-26-2855	42.10981	separated	1.78651	6.41498	6.16830	1.00000	46.19248	36.40640	8.04016	4.79282	6.76698	4.36797	7.66276	yes
8543	50.90282	Robert Gates	289-43-5057	51.90819	married	1.39615	5.21795	4.84049	0.00000	36.11426	30.58065	4.33601	5.16785	8.16544	8.29355	7.46095	no
8544	59.19330	James Smith	784-34-2868	116.10345	married	1.84176	6.49467	4.33586	1.00000	81.84646	73.84774	3.05021	4.96672	7.69959	5.66435	4.46921	no
8545	34.87541	Brian Burton	016-46-6326	70.31567	nop	1.51558	5.80926	7.52260	0.00000	36.38088	74.09369	4.94941	4.72697	7.02022	7.29018	4.20576	yes
8546	60.25401	Thomas Brown	347-48-9875	67.77529	single	1.59339	5.05873	6.57392	1.00000	29.93241	50.84338	8.80748	3.21246	8.82602	4.69964	5.40944	yes
8547	65.12425	Aaron Miles	150-12-4904	58.31783	married	1.75155	4.70086	6.92530	1.00000	52.32093	86.24704	8.59270	4.37541	7.47935	6.11898	6.05069	no
8548	45.10453	Victoria Thomas	828-75-9595	167.23555	divoced	2.38690	7.08678	6.07310	0.00000	33.05857	86.35436	6.57733	6.48743	6.12903	5.85749	5.67523	yes
8549	62.46638	Bradley Greer	640-66-6170	63.88979	divoced	2.14381	7.44493	6.88264	1.00000	49.33359	52.23127	6.41251	5.99122	6.86446	4.74535	5.98616	no
8550	67.39934	Brenda Washington	401-38-7972	54.06301	married	11.90296	4.35512	6.88430	0.00000	61.53337	40.02969	6.36847		8.16105	7.94801	6.69728	Y
8551	55.35148	Mr. Thomas Jackson	455-72-0715	68.02327	divoced	2.24243	6.27390	5.01671	1.00000	51.70629	78.71999	4.48313	5.99875	6.57852	7.06813	6.05321	N
8552	54.52794	Dean Greene	370-40-2432	27.37547	single	2.73969	7.44787	6.86814	1.00000	27.88140	47.10472	6.13503	7.03864	5.68704	7.88792	7.50795	Y
8553	68.21940	Steven Bray	409-76-8676	110.07675	married	3.08125	6.55647	5.35850	1.00000	42.59923	70.71208	4.21546	7.54433	8.39246	7.38414	7.19958	no
8554	65.17978	Alexander Smith	370-90-4961	87.75701	divoced	1.07403	6.61692	5.02760	0.00000	42.00536	71.09640	4.02188	2.94721	6.70572	7.26902	8.22333	no
8555	61.02228	Loretta Smith	864-12-8688	103.42398	single	4.26114	6.57624	6.65088	1.00000	57.91939	24.04680	4.63485	7.83764	7.42991	8.44485	6.14307	no
8556	37.23855	Kevin Kelley	552-49-2705	97.87723	divoced	3.96602	8.18245	6.37478	1.00000	30.69409	29.38705	4.63027	7.62764	7.90608	4.12447	5.62315	no
8557	46.43693	Christy Daniels	693-01-0135	33.46219	divoced	2.02434	7.48426	5.44461	1.00000	45.67461	65.90655	8.33724	4.04785	8.18743	5.23092	5.05986	no
8558	51.04721	Robert Howard	489-63-2241	87.77711	married	9.52068	6.46162	5.10924	1.00000	48.26701	25.75229	6.31090	9.07210	7.46589	8.54582	6.99549	no
8559	30.47404	Debbie Ramsey	614-09-5569	40.64726	single	2.33409	6.58934	6.07026	0.00000	63.36506	83.46061	4.59002	2.98901	7.33625	6.01236	6.27209	no
8560	50.09223	Monica Palmer	696-19-9208	114.97393	married	1.17980	7.91302	6.90297	1.00000	39.90268	87.22490	7.94465	4.19421	7.93454	5.63331	6.27534	no
8561	48.41056	Gina Fuller	636-71-1994	106.75251	married	1.85598	7.57664	6.54517	0.00000	72.62363	93.72869	6.44144	6.08322	7.03083	6.40501	6.09879	no
8562	62.73993	Mr. Randy Ruiz DDS	095-60-7691	112.95538	single	2.01134	7.10364	6.02575	1.00000	43.81302	17.90871	6.36477	5.65351	8.21089	3.71451	5.31548	yes
8563	70.10213	Kiara Johnson	458-15-8980	98.89046	widowed	2.30459	5.99017	6.44025	1.00000	62.87062	53.88693	7.21751	5.37288	7.17691	4.78132	5.38957	Y
8564	77.21391	Marie Stewart	103-03-3261	73.48472	divoced	2.72570	5.71173	6.19874	0.00000	14.62235	23.12726	1.82052	1.75559	6.44496	8.64983	5.87771	no
8565	68.21859	Nicholas Smith	025-40-8110	43.76609	divoced	2.97677	5.45028	3.44704	1.00000	28.63858	11.87279	5.37729	6.86282	7.71656	3.13790	7.08772	no
8566	38.34118	Christopher Cole	500-21-5492	84.59640	single	3.22429	6.62327	4.51736	1.00000	42.50687	78.91451	5.74755	7.45678	7.51702	6.74306	7.05744	Y
8567	79.60400	William Lee	701-21-6074	-18.59796	divoced	1.57185	5.83359	4.68909	1.00000	38.15081	89.49516	8.92492	4.35044	6.65376	6.52624	6.28946	Y
8568	26.13198	Robert Sweeney	371-21-7886	85.74577	divoced	1.85301	6.99952	5.31867	0.00000	43.41761	69.94838	5.51471	5.28909	7.05763	5.31885	4.31157	N
8569	58.82688	Michelle Moore	327-40-4700	80.19424	divoced	1.46217	7.10493	5.02931	1.00000	48.54067	25.33375	3.20786	3.55924	7.47424	8.68594	4.94618	no
8570	47.71923	Becky Price	318-57-5813	87.43998	divoced	1.86793	6.34459	5.56248	0.00000	47.41589	17.04384	4.01582	3.94796	8.48257	8.66899	7.11655	yes
8571	30.77545	Jessica Parrish	277-12-0783	-11.51261	divoced	1.61968	6.69512	6.10951	0.00000	40.85912	69.08661	3.68081	2.63178	8.50367	5.22142	8.49426	no
8572	50.39951	Katherine Blevins	272-58-7676	64.83548	separated	0.77400	7.55264	7.25261	0.00000	28.76568	51.86736	3.85690	3.25589	7.05162	7.78070	6.28434	yes
8573	53.97747	Rachel Harris	126-32-6060	103.16508	widowed	3.00213	5.49756	6.29930	1.00000	43.92499	84.83598	7.38240	7.08711	5.62772	6.86395	8.30272	no
8574	64.72708	Bryan Collins	705-41-0159	48.57724	separated	2.74507	7.07468	6.49325	1.00000	49.27289	29.60407	5.21672	7.00975	7.63356	4.14383	5.87169	Y
8575	30.93234	Heidi Soto	122-06-6032	117.07007	married	5.41948	6.13596	7.25658	1.00000	67.00868	40.49341	5.76730	8.25487	7.20722	8.23703	6.58345	Y
8576	51.92471	Willie Williams	039-81-3601	88.73543	single	4.66453	6.66489	8.56517	1.00000	42.08004	41.69733	6.60269	8.04669	6.45224	8.01347	5.50293	no
8577	37.67640	Andrea Bryant	266-51-5415	132.99044	married	3.80474	6.01512	7.85166	1.00000	47.74681	20.55600	4.99866	7.59028	6.77651	8.51890	6.85364	no
8578	54.04349	Stacey Williams	207-07-1769	88.53929	widowed	1.36225	6.21245	6.90217	1.00000	25.50512	84.78440	4.86119	6.28032	7.19508	6.34671	6.08543	yes
8579	50.15417	Crystal White	597-27-6432	110.67053	widowed	1.72956	6.75294	6.99927	1.00000	70.33882	78.58504	9.61305	3.39011	7.04320	5.76163	6.93859	no
8580	80.91724	Lynn Garcia	478-32-3230	105.29017	widowed	2.72296	6.12259	8.28258	0.00000	47.54609	26.63398	5.15060	6.85224	8.33767	4.00226	6.54653	yes
